"","p","n","cor","pval"
"29573",10,2000,0,0.893
"29574",10,2000,0,0.913
"29575",10,2000,0,0.116
"29576",10,2000,0,0.958
"29577",10,2000,0,0.849
"29578",10,2000,0,0.458
"29579",10,2000,0,0.641
"29580",10,2000,0,0.031
"29581",10,2000,0,0.961
"29582",10,2000,0,0.335
"29583",10,2000,0,0.905
"29584",10,2000,0,0.923
"29585",10,2000,0,0.12
"29586",10,2000,0,0.144
"29587",10,2000,0,0.853
"29588",10,2000,0,0.223
"29589",10,2000,0,0.949
"29590",10,2000,0,0.744
"29591",10,2000,0,0.478
"29592",10,2000,0,0.769
"29593",10,2000,0,0.268
"29594",10,2000,0,0.04
"29595",10,2000,0,0.899
"29596",10,2000,0,0.581
"29597",10,2000,0,0.124
"29598",10,2000,0,0.092
"29599",10,2000,0,0.733
"29600",10,2000,0,0.733
"29601",10,2000,0,0.341
"29602",10,2000,0,0.266
"29603",10,2000,0,0.011
"29604",10,2000,0,0.039
"29605",10,2000,0,0.6
"29606",10,2000,0,0.237
"29607",10,2000,0,0.8
"29608",10,2000,0,0.5
"29609",10,2000,0,0.435
"29610",10,2000,0,0.31
"29611",10,2000,0,0.226
"29612",10,2000,0,0.145
"29613",10,2000,0,0.908
"29614",10,2000,0,0.752
"29615",10,2000,0,0.536
"29616",10,2000,0,0.597
"29617",10,2000,0,0.576
"29618",10,2000,0,0.795
"29619",10,2000,0,0.448
"29620",10,2000,0,0.048
"29621",10,2000,0,0.257
"29622",10,2000,0,0.032
"29623",10,2000,0,0.473
"29624",10,2000,0,0.456
"29625",10,2000,0,0.072
"29626",10,2000,0,0.12
"29627",10,2000,0,0.634
"29628",10,2000,0,0.961
"29629",10,2000,0,0.366
"29630",10,2000,0,0.454
"29631",10,2000,0,0.671
"29632",10,2000,0,0.025
"29633",10,2000,0,0.903
"29634",10,2000,0,0.277
"29635",10,2000,0,0.358
"29636",10,2000,0,0.915
"29637",10,2000,0,0.374
"29638",10,2000,0,0.019
"29639",10,2000,0,0.965
"29640",10,2000,0,0.797
"29641",10,2000,0,0.779
"29642",10,2000,0,0.717
"29643",10,2000,0,0.005
"29644",10,2000,0,0.109
"29645",10,2000,0,0.878
"29646",10,2000,0,0.861
"29647",10,2000,0,0.277
"29648",10,2000,0,0.846
"29649",10,2000,0,0.878
"29650",10,2000,0,0.894
"29651",10,2000,0,0.764
"29652",10,2000,0,0.417
"29653",10,2000,0,0.684
"29654",10,2000,0,0.42
"29655",10,2000,0,0.081
"29656",10,2000,0,0.538
"29657",10,2000,0,0.468
"29658",10,2000,0,0.997
"29659",10,2000,0,0.899
"29660",10,2000,0,0.971
"29661",10,2000,0,0.757
"29662",10,2000,0,0.919
"29663",10,2000,0,0
"29664",10,2000,0,0.482
"29665",10,2000,0,0.643
"29666",10,2000,0,0.504
"29667",10,2000,0,0.785
"29668",10,2000,0,0.287
"29669",10,2000,0,0.127
"29670",10,2000,0,0.292
"29671",10,2000,0,0.887
"29672",10,2000,0,0.175
"29673",10,2000,0,0.812
"29674",10,2000,0,0.514
"29675",10,2000,0,0.431
"29676",10,2000,0,0.625
"29677",10,2000,0,0.153
"29678",10,2000,0,0.32
"29679",10,2000,0,0.902
"29680",10,2000,0,0.601
"29681",10,2000,0,0.96
"29682",10,2000,0,0.583
"29683",10,2000,0,0.944
"29684",10,2000,0,0.556
"29685",10,2000,0,0.303
"29686",10,2000,0,0.409
"29687",10,2000,0,0.711
"29688",10,2000,0,0.441
"29689",10,2000,0,0.074
"29690",10,2000,0,0.765
"29691",10,2000,0,0.613
"29692",10,2000,0,0.904
"29693",10,2000,0,0.822
"29694",10,2000,0,0.198
"29695",10,2000,0,0.094
"29696",10,2000,0,0.811
"29697",10,2000,0,0.027
"29698",10,2000,0,0.506
"29699",10,2000,0,0.431
"29700",10,2000,0,0.935
"29701",10,2000,0,0.125
"29702",10,2000,0,0.534
"29703",10,2000,0,0.977
"29704",10,2000,0,0.044
"29705",10,2000,0,0.231
"29706",10,2000,0,0.894
"29707",10,2000,0,0.753
"29708",10,2000,0,0.789
"29709",10,2000,0,0.619
"29710",10,2000,0,0.784
"29711",10,2000,0,0.69
"29712",10,2000,0,0.213
"29713",10,2000,0,0.361
"29714",10,2000,0,0.612
"29715",10,2000,0,0.217
"29716",10,2000,0,0.543
"29717",10,2000,0,0.099
"29718",10,2000,0,0.848
"29719",10,2000,0,0.803
"29720",10,2000,0,0.607
"29721",10,2000,0,0.121
"29722",10,2000,0,0.694
"29723",10,2000,0,0.613
"29724",10,2000,0,0.603
"29725",10,2000,0,0.924
"29726",10,2000,0,0.837
"29727",10,2000,0,0.831
"29728",10,2000,0,0.864
"29729",10,2000,0,0.7
"29730",10,2000,0,0.412
"29731",10,2000,0,0.723
"29732",10,2000,0,0.802
"29733",10,2000,0,0.741
"29734",10,2000,0,0.449
"29735",10,2000,0,0.291
"29736",10,2000,0,0.248
"29737",10,2000,0,0.924
"29738",10,2000,0,0.737
"29739",10,2000,0,0.686
"29740",10,2000,0,0.931
"29741",10,2000,0,0.497
"29742",10,2000,0,0.651
"29743",10,2000,0,0.399
"29744",10,2000,0,0.903
"29745",10,2000,0,0.118
"29746",10,2000,0,0.07
"29747",10,2000,0,0.725
"29748",10,2000,0,0.363
"29749",10,2000,0,0.173
"29750",10,2000,0,0.361
"29751",10,2000,0,0.321
"29752",10,2000,0,0.529
"29753",10,2000,0,0.772
"29754",10,2000,0,0.135
"29755",10,2000,0,0.852
"29756",10,2000,0,0.727
"29757",10,2000,0,0.2
"29758",10,2000,0,0.74
"29759",10,2000,0,0.718
"29760",10,2000,0,0.669
"29761",10,2000,0,0.201
"29762",10,2000,0,0.047
"29763",10,2000,0,0.157
"29764",10,2000,0,0.855
"29765",10,2000,0,0.443
"29766",10,2000,0,0.634
"29767",10,2000,0,0.283
"29768",10,2000,0,0.573
"29769",10,2000,0,0.415
"29770",10,2000,0,0.306
"29771",10,2000,0,0.222
"29772",10,2000,0,0.24
"29773",10,2000,0,0.424
"29774",10,2000,0,0.105
"29775",10,2000,0,0.191
"29776",10,2000,0,0.293
"29777",10,2000,0,0.235
"29778",10,2000,0,0.189
"29779",10,2000,0,0.602
"29780",10,2000,0,0.908
"29781",10,2000,0,0.558
"29782",10,2000,0,0.307
"29783",10,2000,0,0.392
"29784",10,2000,0,0.044
"29785",10,2000,0,0.00700000000000001
"29786",10,2000,0,0.031
"29787",10,2000,0,0.957
"29788",10,2000,0,0.57
"29789",10,2000,0,0.4
"29790",10,2000,0,0.238
"29791",10,2000,0,0.83
"29792",10,2000,0,0.362
"29793",10,2000,0,0.646
"29794",10,2000,0,0.0610000000000001
"29795",10,2000,0,0.74
"29796",10,2000,0,0.201
"29797",10,2000,0,0.137
"29798",10,2000,0,0.369
"29799",10,2000,0,0.587
"29800",10,2000,0,0.116
"29801",10,2000,0,0.505
"29802",10,2000,0,0.782
"29803",10,2000,0,0.695
"29804",10,2000,0,0.031
"29805",10,2000,0,0.814
"29806",10,2000,0,0.1
"29807",10,2000,0,0.51
"29808",10,2000,0,0.308
"29809",10,2000,0,0.322
"29810",10,2000,0,0.638
"29811",10,2000,0,0.377
"29812",10,2000,0,0.47
"29813",10,2000,0,0.598
"29814",10,2000,0,0.848
"29815",10,2000,0,0.001
"29816",10,2000,0,0.071
"29817",10,2000,0,0.678
"29818",10,2000,0,0.577
"29819",10,2000,0,0.752
"29820",10,2000,0,0.485
"29821",10,2000,0,0.128
"29822",10,2000,0,0.075
"29823",10,2000,0,0.487
"29824",10,2000,0,0.536
"29825",10,2000,0,0.99
"29826",10,2000,0,0.658
"29827",10,2000,0,0.509
"29828",10,2000,0,0.791
"29829",10,2000,0,0.825
"29830",10,2000,0,0.44
"29831",10,2000,0,0.602
"29832",10,2000,0,0.489
"29833",10,2000,0,0.539
"29834",10,2000,0,0.465
"29835",10,2000,0,0.7
"29836",10,2000,0,0.601
"29837",10,2000,0,0.271
"29838",10,2000,0,0.083
"29839",10,2000,0,0.097
"29840",10,2000,0,0.2
"29841",10,2000,0,0.266
"29842",10,2000,0,0.182
"29843",10,2000,0,0.772
"29844",10,2000,0,0.654
"29845",10,2000,0,0.786
"29846",10,2000,0,0.071
"29847",10,2000,0,0.372
"29848",10,2000,0,0.718
"29849",10,2000,0,0.316
"29850",10,2000,0,0.17
"29851",10,2000,0,0.04
"29852",10,2000,0,0.303
"29853",10,2000,0,0.114
"29854",10,2000,0,0.845
"29855",10,2000,0,0.621
"29856",10,2000,0,0.983
"29857",10,2000,0,0.431
"29858",10,2000,0,0.962
"29859",10,2000,0,0.665
"29860",10,2000,0,0.786
"29861",10,2000,0,0.273
"29862",10,2000,0,0.485
"29863",10,2000,0,0.79
"29864",10,2000,0,0.861
"29865",10,2000,0,0.945
"29866",10,2000,0,0.908
"29867",10,2000,0,0.201
"29868",10,2000,0,0.029
"29869",10,2000,0,0.568
"29870",10,2000,0,0.191
"29871",10,2000,0,0.995
"29872",10,2000,0,0.383
"29873",10,2000,0,0.802
"29874",10,2000,0,0.916
"29875",10,2000,0,0.824
"29876",10,2000,0,0.249
"29877",10,2000,0,0.631
"29878",10,2000,0,0.687
"29879",10,2000,0,0.556
"29880",10,2000,0,0.733
"29881",10,2000,0,0.209
"29882",10,2000,0,0.596
"29883",10,2000,0,0.675
"29884",10,2000,0,0.661
"29885",10,2000,0,0.89
"29886",10,2000,0,0.751
"29887",10,2000,0,0.387
"29888",10,2000,0,0.572
"29889",10,2000,0,0.035
"29890",10,2000,0,0.713
"29891",10,2000,0,0.479
"29892",10,2000,0,0.665
"29893",10,2000,0,0.584
"29894",10,2000,0,0.681
"29895",10,2000,0,0.0679999999999999
"29896",10,2000,0,0.973
"29897",10,2000,0,0.025
"29898",10,2000,0,0.679
"29899",10,2000,0,0.56
"29900",10,2000,0,0.682
"29901",10,2000,0,0.99
"29902",10,2000,0,0.355
"29903",10,2000,0,0.753
"29904",10,2000,0,0.798
"29905",10,2000,0,0.896
"29906",10,2000,0,0.477
"29907",10,2000,0,0.105
"29908",10,2000,0,0.793
"29909",10,2000,0,0.224
"29910",10,2000,0,0.105
"29911",10,2000,0,0.922
"29912",10,2000,0,0.466
"29913",10,2000,0,0.337
"29914",10,2000,0,0.978
"29915",10,2000,0,0.957
"29916",10,2000,0,0.781
"29917",10,2000,0,0.285
"29918",10,2000,0,0.228
"29919",10,2000,0,0.688
"29920",10,2000,0,0.417
"29921",10,2000,0,0.306
"29922",10,2000,0,0.359
"29923",10,2000,0,0.487
"29924",10,2000,0,0.035
"29925",10,2000,0,0.0590000000000001
"29926",10,2000,0,0.08
"29927",10,2000,0,0.259
"29928",10,2000,0,0.686
"29929",10,2000,0,0.358
"29930",10,2000,0,0.165
"29931",10,2000,0,0.435
"29932",10,2000,0,0.476
"29933",10,2000,0,0.943
"29934",10,2000,0,0.663
"29935",10,2000,0,0.506
"29936",10,2000,0,0.884
"29937",10,2000,0,0.293
"29938",10,2000,0,0.551
"29939",10,2000,0,0.166
"29940",10,2000,0,0.819
"29941",10,2000,0,0.576
"29942",10,2000,0,0.201
"29943",10,2000,0,0.278
"29944",10,2000,0,0.853
"29945",10,2000,0,0.63
"29946",10,2000,0,0.363
"29947",10,2000,0,0.292
"29948",10,2000,0,0.496
"29949",10,2000,0,0.234
"29950",10,2000,0,0.843
"29951",10,2000,0,0.034
"29952",10,2000,0,0.032
"29953",10,2000,0,0.272
"29954",10,2000,0,0.87
"29955",10,2000,0,0.281
"29956",10,2000,0,0.579
"29957",10,2000,0,0.327
"29958",10,2000,0,0.97
"29959",10,2000,0,0.592
"29960",10,2000,0,0.65
"29961",10,2000,0,0.198
"29962",10,2000,0,0.331
"29963",10,2000,0,0.03
"29964",10,2000,0,0.538
"29965",10,2000,0,0.663
"29966",10,2000,0,0.497
"29967",10,2000,0,0.769
"29968",10,2000,0,0.436
"29969",10,2000,0,0.119
"29970",10,2000,0,0.364
"29971",10,2000,0,0.46
"29972",10,2000,0,0.698
"29973",10,2000,0,0.571
"29974",10,2000,0,0.228
"29975",10,2000,0,0.391
"29976",10,2000,0,0.458
"29977",10,2000,0,0.304
"29978",10,2000,0,0.048
"29979",10,2000,0,0.153
"29980",10,2000,0,0.259
"29981",10,2000,0,0.696
"29982",10,2000,0,0.965
"29983",10,2000,0,0.642
"29984",10,2000,0,0.208
"29985",10,2000,0,0.971
"29986",10,2000,0,0.117
"29987",10,2000,0,0.578
"29988",10,2000,0,0.893
"29989",10,2000,0,0.215
"29990",10,2000,0,0.756
"29991",10,2000,0,0.144
"29992",10,2000,0,0.465
"29993",10,2000,0,0.246
"29994",10,2000,0,0.37
"29995",10,2000,0,0.895
"29996",10,2000,0,0.699
"29997",10,2000,0,0.077
"29998",10,2000,0,0.174
"29999",10,2000,0,0.82
"30000",10,2000,0,0.603
"30001",15,200,0,0.424
"30002",15,200,0,0.348
"30003",15,200,0,0.05
"30004",15,200,0,0.993
"30005",15,200,0,0.72
"30006",15,200,0,0.387
"30007",15,200,0,0.841
"30008",15,200,0,0.179
"30009",15,200,0,0.273
"30010",15,200,0,0.377
"30011",15,200,0,0.038
"30012",15,200,0,0.096
"30013",15,200,0,0.0669999999999999
"30014",15,200,0,0.0570000000000001
"30015",15,200,0,0.534
"30016",15,200,0,0.054
"30017",15,200,0,0.03
"30018",15,200,0,0.844
"30019",15,200,0,0.832
"30020",15,200,0,0.079
"30021",15,200,0,0.227
"30022",15,200,0,0.838
"30023",15,200,0,0.712
"30024",15,200,0,0.512
"30025",15,200,0,0.834
"30026",15,200,0,0.957
"30027",15,200,0,0.64
"30028",15,200,0,0.048
"30029",15,200,0,0.646
"30030",15,200,0,0.109
"30031",15,200,0,0.97
"30032",15,200,0,0.331
"30033",15,200,0,0.129
"30034",15,200,0,0.114
"30035",15,200,0,0.531
"30036",15,200,0,0.0629999999999999
"30037",15,200,0,0.634
"30038",15,200,0,0.117
"30039",15,200,0,0.492
"30040",15,200,0,0.0639999999999999
"30041",15,200,0,0.327
"30042",15,200,0,0.567
"30043",15,200,0,0.136
"30044",15,200,0,0.305
"30045",15,200,0,0.287
"30046",15,200,0,0.417
"30047",15,200,0,0.252
"30048",15,200,0,0.357
"30049",15,200,0,0.214
"30050",15,200,0,0.177
"30051",15,200,0,0.77
"30052",15,200,0,0.562
"30053",15,200,0,0.266
"30054",15,200,0,0.523
"30055",15,200,0,0.57
"30056",15,200,0,0.64
"30057",15,200,0,0.25
"30058",15,200,0,0.016
"30059",15,200,0,0.259
"30060",15,200,0,0.596
"30061",15,200,0,0.025
"30062",15,200,0,0.526
"30063",15,200,0,0.363
"30064",15,200,0,0.939
"30065",15,200,0,0.204
"30066",15,200,0,0.156
"30067",15,200,0,0.505
"30068",15,200,0,0.939
"30069",15,200,0,0.259
"30070",15,200,0,0.282
"30071",15,200,0,0.383
"30072",15,200,0,0.398
"30073",15,200,0,0.418
"30074",15,200,0,0.096
"30075",15,200,0,0.862
"30076",15,200,0,0.411
"30077",15,200,0,0.329
"30078",15,200,0,0.075
"30079",15,200,0,0.741
"30080",15,200,0,0.823
"30081",15,200,0,0.817
"30082",15,200,0,0.353
"30083",15,200,0,0.82
"30084",15,200,0,0.0610000000000001
"30085",15,200,0,0.666
"30086",15,200,0,0.963
"30087",15,200,0,0.176
"30088",15,200,0,0.375
"30089",15,200,0,0.675
"30090",15,200,0,0.917
"30091",15,200,0,0.631
"30092",15,200,0,0.234
"30093",15,200,0,0.614
"30094",15,200,0,0.835
"30095",15,200,0,0.44
"30096",15,200,0,0.293
"30097",15,200,0,0.154
"30098",15,200,0,0.218
"30099",15,200,0,0.31
"30100",15,200,0,0.406
"30101",15,200,0,0.366
"30102",15,200,0,0.727
"30103",15,200,0,0.843
"30104",15,200,0,0.072
"30105",15,200,0,0.745
"30106",15,200,0,0.37
"30107",15,200,0,0.8
"30108",15,200,0,0.461
"30109",15,200,0,0.677
"30110",15,200,0,0.612
"30111",15,200,0,0.275
"30112",15,200,0,0.102
"30113",15,200,0,0.759
"30114",15,200,0,0.832
"30115",15,200,0,0.841
"30116",15,200,0,0.342
"30117",15,200,0,0.407
"30118",15,200,0,0.871
"30119",15,200,0,0.814
"30120",15,200,0,0.127
"30121",15,200,0,0.934
"30122",15,200,0,0.545
"30123",15,200,0,0.392
"30124",15,200,0,0.795
"30125",15,200,0,0.27
"30126",15,200,0,0.604
"30127",15,200,0,0.838
"30128",15,200,0,0.606
"30129",15,200,0,0.442
"30130",15,200,0,0.75
"30131",15,200,0,0.863
"30132",15,200,0,0.592
"30133",15,200,0,0.224
"30134",15,200,0,0.656
"30135",15,200,0,0.938
"30136",15,200,0,0.116
"30137",15,200,0,0.812
"30138",15,200,0,0.103
"30139",15,200,0,0.167
"30140",15,200,0,0.751
"30141",15,200,0,0.304
"30142",15,200,0,0.226
"30143",15,200,0,0.532
"30144",15,200,0,0.715
"30145",15,200,0,0.895
"30146",15,200,0,0.396
"30147",15,200,0,0.88
"30148",15,200,0,0.891
"30149",15,200,0,0.513
"30150",15,200,0,0.872
"30151",15,200,0,0.803
"30152",15,200,0,0.72
"30153",15,200,0,0.242
"30154",15,200,0,0.0580000000000001
"30155",15,200,0,0.728
"30156",15,200,0,0.155
"30157",15,200,0,0.475
"30158",15,200,0,0.469
"30159",15,200,0,0.123
"30160",15,200,0,0.738
"30161",15,200,0,0.982
"30162",15,200,0,0.827
"30163",15,200,0,0.985
"30164",15,200,0,0.137
"30165",15,200,0,0.487
"30166",15,200,0,0.346
"30167",15,200,0,0.473
"30168",15,200,0,0.69
"30169",15,200,0,0.995
"30170",15,200,0,0.667
"30171",15,200,0,0.869
"30172",15,200,0,0.643
"30173",15,200,0,0.001
"30174",15,200,0,0.848
"30175",15,200,0,0.457
"30176",15,200,0,0.137
"30177",15,200,0,0.436
"30178",15,200,0,0.028
"30179",15,200,0,0.559
"30180",15,200,0,0.127
"30181",15,200,0,0.435
"30182",15,200,0,0.208
"30183",15,200,0,0.687
"30184",15,200,0,0.479
"30185",15,200,0,0.85
"30186",15,200,0,0.464
"30187",15,200,0,0.643
"30188",15,200,0,0.908
"30189",15,200,0,0.342
"30190",15,200,0,0.979
"30191",15,200,0,0.82
"30192",15,200,0,0.885
"30193",15,200,0,0.46
"30194",15,200,0,0.677
"30195",15,200,0,0.659
"30196",15,200,0,0.778
"30197",15,200,0,0.449
"30198",15,200,0,0.121
"30199",15,200,0,0.129
"30200",15,200,0,0.466
"30201",15,200,0,0.124
"30202",15,200,0,0.857
"30203",15,200,0,0.0639999999999999
"30204",15,200,0,0.0679999999999999
"30205",15,200,0,0.173
"30206",15,200,0,0.121
"30207",15,200,0,0.248
"30208",15,200,0,0.21
"30209",15,200,0,0.154
"30210",15,200,0,0.437
"30211",15,200,0,0.396
"30212",15,200,0,0.745
"30213",15,200,0,0.904
"30214",15,200,0,0.883
"30215",15,200,0,0.42
"30216",15,200,0,0.553
"30217",15,200,0,0.784
"30218",15,200,0,0.382
"30219",15,200,0,0.329
"30220",15,200,0,0.306
"30221",15,200,0,0.678
"30222",15,200,0,0.623
"30223",15,200,0,0.95
"30224",15,200,0,0.871
"30225",15,200,0,0.304
"30226",15,200,0,0.079
"30227",15,200,0,0.082
"30228",15,200,0,0.05
"30229",15,200,0,0.108
"30230",15,200,0,0.721
"30231",15,200,0,0.973
"30232",15,200,0,0.684
"30233",15,200,0,0.304
"30234",15,200,0,0.59
"30235",15,200,0,0.338
"30236",15,200,0,0.578
"30237",15,200,0,0.34
"30238",15,200,0,0.435
"30239",15,200,0,0.543
"30240",15,200,0,0.021
"30241",15,200,0,0.532
"30242",15,200,0,0.26
"30243",15,200,0,0.363
"30244",15,200,0,0.478
"30245",15,200,0,0.283
"30246",15,200,0,0.643
"30247",15,200,0,0.991
"30248",15,200,0,0.953
"30249",15,200,0,0.648
"30250",15,200,0,0.032
"30251",15,200,0,0.378
"30252",15,200,0,0.784
"30253",15,200,0,0.254
"30254",15,200,0,0.234
"30255",15,200,0,0.658
"30256",15,200,0,0.947
"30257",15,200,0,0.431
"30258",15,200,0,0.333
"30259",15,200,0,0.746
"30260",15,200,0,0.714
"30261",15,200,0,0.163
"30262",15,200,0,0.731
"30263",15,200,0,0.771
"30264",15,200,0,0.273
"30265",15,200,0,0.352
"30266",15,200,0,0.0649999999999999
"30267",15,200,0,0.227
"30268",15,200,0,0.105
"30269",15,200,0,0.984
"30270",15,200,0,0.187
"30271",15,200,0,0.399
"30272",15,200,0,0.134
"30273",15,200,0,0.267
"30274",15,200,0,0.13
"30275",15,200,0,0.049
"30276",15,200,0,0.207
"30277",15,200,0,0.958
"30278",15,200,0,0.661
"30279",15,200,0,0.289
"30280",15,200,0,0.608
"30281",15,200,0,0.513
"30282",15,200,0,0.197
"30283",15,200,0,0.239
"30284",15,200,0,0.469
"30285",15,200,0,0.61
"30286",15,200,0,0.838
"30287",15,200,0,0.998
"30288",15,200,0,0.793
"30289",15,200,0,0.331
"30290",15,200,0,0.115
"30291",15,200,0,0.0600000000000001
"30292",15,200,0,0.601
"30293",15,200,0,0.477
"30294",15,200,0,0.189
"30295",15,200,0,0.729
"30296",15,200,0,0.649
"30297",15,200,0,0.761
"30298",15,200,0,0.074
"30299",15,200,0,0.424
"30300",15,200,0,0.683
"30301",15,200,0,0.495
"30302",15,200,0,0.048
"30303",15,200,0,0.121
"30304",15,200,0,0.642
"30305",15,200,0,0.178
"30306",15,200,0,0.688
"30307",15,200,0,0.769
"30308",15,200,0,0.435
"30309",15,200,0,0.82
"30310",15,200,0,0.59
"30311",15,200,0,0.512
"30312",15,200,0,0.817
"30313",15,200,0,0.00800000000000001
"30314",15,200,0,0.351
"30315",15,200,0,0.35
"30316",15,200,0,0.516
"30317",15,200,0,0.464
"30318",15,200,0,0.796
"30319",15,200,0,0.793
"30320",15,200,0,0.87
"30321",15,200,0,0.328
"30322",15,200,0,0.721
"30323",15,200,0,0.929
"30324",15,200,0,0.018
"30325",15,200,0,0.488
"30326",15,200,0,0.087
"30327",15,200,0,0.341
"30328",15,200,0,0.105
"30329",15,200,0,0.918
"30330",15,200,0,0.671
"30331",15,200,0,0.072
"30332",15,200,0,0.558
"30333",15,200,0,0.665
"30334",15,200,0,0.778
"30335",15,200,0,0.987
"30336",15,200,0,0.546
"30337",15,200,0,0.152
"30338",15,200,0,0.946
"30339",15,200,0,0.245
"30340",15,200,0,0.757
"30341",15,200,0,0.539
"30342",15,200,0,0.679
"30343",15,200,0,0.118
"30344",15,200,0,0.418
"30345",15,200,0,0.346
"30346",15,200,0,0.615
"30347",15,200,0,0.762
"30348",15,200,0,0.142
"30349",15,200,0,0.655
"30350",15,200,0,0.684
"30351",15,200,0,0.403
"30352",15,200,0,0.356
"30353",15,200,0,0.386
"30354",15,200,0,0.902
"30355",15,200,0,0.294
"30356",15,200,0,0.66
"30357",15,200,0,0.562
"30358",15,200,0,0.5
"30359",15,200,0,0.403
"30360",15,200,0,0.036
"30361",15,200,0,0.474
"30362",15,200,0,0.754
"30363",15,200,0,0.0639999999999999
"30364",15,200,0,0.36
"30365",15,200,0,0.54
"30366",15,200,0,0.958
"30367",15,200,0,0.564
"30368",15,200,0,0.522
"30369",15,200,0,0.452
"30370",15,200,0,0.815
"30371",15,200,0,0.271
"30372",15,200,0,0.16
"30373",15,200,0,0.528
"30374",15,200,0,0.463
"30375",15,200,0,0.404
"30376",15,200,0,0.146
"30377",15,200,0,0.429
"30378",15,200,0,0.189
"30379",15,200,0,0.081
"30380",15,200,0,0.783
"30381",15,200,0,0.195
"30382",15,200,0,0.367
"30383",15,200,0,0.203
"30384",15,200,0,0.54
"30385",15,200,0,0.566
"30386",15,200,0,0.814
"30387",15,200,0,0.397
"30388",15,200,0,0.244
"30389",15,200,0,0.027
"30390",15,200,0,0.03
"30391",15,200,0,0.917
"30392",15,200,0,0.917
"30393",15,200,0,0.488
"30394",15,200,0,0.17
"30395",15,200,0,0.547
"30396",15,200,0,0.165
"30397",15,200,0,0.142
"30398",15,200,0,0.126
"30399",15,200,0,0.888
"30400",15,200,0,0.406
"30401",15,200,0,0.977
"30402",15,200,0,0.418
"30403",15,200,0,0.514
"30404",15,200,0,0.0679999999999999
"30405",15,200,0,0.706
"30406",15,200,0,0.987
"30407",15,200,0,0.025
"30408",15,200,0,0.261
"30409",15,200,0,0.054
"30410",15,200,0,0.547
"30411",15,200,0,0.314
"30412",15,200,0,0.198
"30413",15,200,0,0.47
"30414",15,200,0,0.518
"30415",15,200,0,0.736
"30416",15,200,0,0.306
"30417",15,200,0,0.505
"30418",15,200,0,0.652
"30419",15,200,0,0.236
"30420",15,200,0,0.001
"30421",15,200,0,0.452
"30422",15,200,0,0.13
"30423",15,200,0,0.828
"30424",15,200,0,0.333
"30425",15,200,0,0.541
"30426",15,200,0,0.203
"30427",15,200,0,0.743
"30428",15,200,0,0.398
"30429",15,200,0,0.104
"30430",15,200,0,0.666
"30431",15,200,0,0.368
"30432",15,200,0,0.957
"30433",15,200,0,0.458
"30434",15,200,0,0.256
"30435",15,200,0,0.923
"30436",15,200,0,0.537
"30437",15,200,0,0.869
"30438",15,200,0,0.668
"30439",15,200,0,0.138
"30440",15,200,0,0.676
"30441",15,200,0,0.603
"30442",15,200,0,0.615
"30443",15,200,0,0.801
"30444",15,200,0,0.11
"30445",15,200,0,0.643
"30446",15,200,0,0.116
"30447",15,200,0,0.181
"30448",15,200,0,0.264
"30449",15,200,0,0.035
"30450",15,200,0,0.363
"30451",15,200,0,0.42
"30452",15,200,0,0.143
"30453",15,200,0,0.665
"30454",15,200,0,0.769
"30455",15,200,0,0.323
"30456",15,200,0,0.747
"30457",15,200,0,0.923
"30458",15,200,0,0.723
"30459",15,200,0,0.841
"30460",15,200,0,0.523
"30461",15,200,0,0.295
"30462",15,200,0,0.593
"30463",15,200,0,0.193
"30464",15,200,0,0.838
"30465",15,200,0,0.094
"30466",15,200,0,0.637
"30467",15,200,0,0.481
"30468",15,200,0,0.21
"30469",15,200,0,0.386
"30470",15,200,0,0.563
"30471",15,200,0,0.357
"30472",15,200,0,0.844
"30473",15,200,0,0.674
"30474",15,200,0,0.561
"30475",15,200,0,0.592
"30476",15,200,0,0.972
"30477",15,200,0,0.406
"30478",15,200,0,0.396
"30479",15,200,0,0.302
"30480",15,200,0,0.732
"30481",15,200,0,0.991
"30482",15,200,0,0.869
"30483",15,200,0,0.031
"30484",15,200,0,0.144
"30485",15,200,0,0.681
"30486",15,200,0,0.357
"30487",15,200,0,0.221
"30488",15,200,0,0.311
"30489",15,200,0,0.212
"30490",15,200,0,0.644
"30491",15,200,0,0.907
"30492",15,200,0,0.828
"30493",15,200,0,0.188
"30494",15,200,0,0.545
"30495",15,200,0,0.376
"30496",15,200,0,0.086
"30497",15,200,0,0.046
"30498",15,200,0,0.249
"30499",15,200,0,0.578
"30500",15,200,0,0.611
"30501",15,200,0,0.181
"30502",15,200,0,0.21
"30503",15,200,0,0.461
"30504",15,200,0,0.026
"30505",15,200,0,0.93
"30506",15,200,0,0.914
"30507",15,200,0,0.973
"30508",15,200,0,0.418
"30509",15,200,0,0.25
"30510",15,200,0,0.938
"30511",15,200,0,0.758
"30512",15,200,0,0.153
"30513",15,200,0,0.283
"30514",15,200,0,0.418
"30515",15,200,0,0.877
"30516",15,200,0,0.938
"30517",15,200,0,0.517
"30518",15,200,0,0.78
"30519",15,200,0,0.852
"30520",15,200,0,0.28
"30521",15,200,0,0.2
"30522",15,200,0,0.279
"30523",15,200,0,0.602
"30524",15,200,0,0.939
"30525",15,200,0,0.576
"30526",15,200,0,0.548
"30527",15,200,0,0.75
"30528",15,200,0,0.846
"30529",15,200,0,0.885
"30530",15,200,0,0.372
"30531",15,200,0,0.68
"30532",15,200,0,0.53
"30533",15,200,0,0.341
